					
					마티암씨는 매~번 글쎄라고만 하시구~... 지금은 머리도 없으셔서 표정 읽기가 더 힘들단 말입니다! (말은 이렇지만 적어도 당신이 싫어하지 않을 거라 확신한다. 그리고 저 역시 '글쎄'라는 말로 얼버무렸던 적이 몇 번 있는 것 같기도 하고.) 하하하, 듀라한이라서 아쉬워 할까요. 뭐어, 마티암씨께서 그만큼 채워주실 자신이 있으시다면 관객이 하나인 무대도 나쁘지 않습니다~? 게다가 사실 둘 아닙니까? 마티씨랑, 암씨! (천 아래로 내려가는 당신의 손이 보인다. 마계는 밤이 참으로 환하기도 하지. 따뜻한 바람은 변덕스러운 바람보다 눈을 시리게 만든다. 천 너머로 당신의 색을 온전히 눈에 담는다. 공허보다도 깊고 검은 구체보다도 빨려들어갈 것 같은 색을. 마물이 왜 그리 어둠 속에서 얌전했는지 알겠군. 그런 생각을 하며 속으로 웃는다.) 약속을 지키지 않는 이가 있었던 것은 아니고~ 그저 가까이서 약속이, 정확히는 맹세가 파기되는 걸 봤기 때문입니다!  그리고 그건 생각보다 큰 고통을 불러일으키는 것 같더군요. 하하하, 목 없는 재봉사, 검사, 모험가보다 아름다운 사람이 되실 수 있습니까? 쉽지 않을텐데두요! (낮게 웃는 소리가 심장의 울림과 겹친다. 그 울림의 크기를 느끼고는 마티암씨가 더 욕심나게 만드시는데요~? 하고 짓궂게 말한다.) 모르셨습니까? 사실 저도 욕심으로 하면 마티암씨께 지지 않는답니다~ (확실히, 지금 당신 심장은 제 손 안에 있다. 기분이 묘하다. 이대로 꺼내면 듀라한의 움직임은 멈추려나? 아직 제 숨이 멈추기도, 심장을 내어주기도 전인데 자신이 먼저 가지고 싶다는 생각이 든다.) 그럼 제 손에 들었으니 계~속 가지고 있어도 되는 겁니까? (그렇게 물어보며 심장을 검지로 톡톡 두들긴다.) 오호라, 황동파라고 하시면서~ 제가 예쁘냐고 물으니까 '난 이런 색이 좋더라.' 하고 감히 은 갑주를 두들기신겁니까~? 후후, 제 검이 탐나십니까. 저는 요즘 황동이 눈에 들어오지 말입니다!  (앗, 제 흉부를 급하게 막는다. 검이 들으면 섭섭할라~) 녹이 슬면 곤란하지요! 마티암씨는 조만간 빠른 시간 내에 절 관리해주시길 부탁드립니다~? (농조로 말하다가 철컥이는 소리를 듣고 연주인가? 싶어서 귀를 기울인다. 결국 철컥거리는 소리로 시작해 철컥거리는 소리로 끝났지만.) 네! 떼어도 별 영향이 없었습니다요. (당신의 농담에는 웃지 않을 수가 없다. 너무 많이 웃는 거 아냐?! 조금 걱정이 될 정도다. 아까 말티씨도 먹었답니다~? 저랑 말티씨만 이 마계에서 남겠네요. 소외되지 않으시려면 드셔야지 않겠습니까? 저 역시 지지 않고 답한다. 그러다가도 당신의 요청에 잠시 주저한다. 이야기꾼이 자신의 이야기를 길게 푸는 경우는 거의 없으니까. 그러나 당신이 들려줬던 이야기를 떠올리며 저 역시 입을 연다.)  이 이야기는 꼬마 미겔부터 시작됩니다! 저는 마티암씨도 아시다시피 가족 없이 태어나 조그마한 마을에서 자랐죠. 제가 타고난 것은 목청 하나라, 그곳에서 전달자 역할을 했었습니다. 전달자라고 해도 거창한 것은 아니고, 누가 오면 크게 '-가 왔다!'고 외치는 것이지요. (숨을 짧게 들이키며 옛 기억 속의 하루를 회상한다.) 그러던 어느 날, 저희 마을에... 팔라딘이 한 명 왔었습니다.
				마티암	정 궁금하면 말의 표정을 읽게. 쑥스러움을 많이 타 입 밖으로 말하기 힘드니까. (..) 하하. 이럴 땐 분신이 부럽지 않군! 관객은.. 어떻게 채우면 되는 건가. 큰 호응? (밝으면서도 정체된 빛이 기존 세계와는 퍽 다른 느낌을 준다. 낮잠 자기 딱 좋은 날이로군. 아니, 밤잠인가. 모든 것이 반대인 마게에서도 어둠의 색상은 여전했다) ...가끔은 그리 덧없어지기도 하는 것이 약속이지. 결국 그것이 지켜지느냐는 그들에게 달렸으니까. 하지만 더 좋은 방법이 생각나지 않는군. 중요한 맹세였나?  (웃음을 흘린다) 그건 확실히 쉽지 않지. 어디 좋은 방법이 없으려나.. (후후후, 내 탓으로 돌리기는!) 검에 대한 욕망은 알았는데. 심장에 대한 욕심까지 있을줄은 몰랐지. (심장이 점점 따뜻해지는 기분이다. 이상하다. 당신도 금속일 텐데. 붙잡힌 기분이 싫진 않다) ..물론. 그래야 공평하지 않겠나. 이 심장의 안엔 다이아몬드가 있길 바라야겠군. 탐나지 않는다고 하면 거짓말이겠지. 하지만 역시, 그 검을 휘두르는 그대의 모습을 더 보고 싶네. (문득 대련의 한순간이 생각난다. 달빛을 받아 빛나는 검날이 자신의 심장을 찌르려던 그 순간. 바드 미겔은 낮이 어울리지만, 검사 미겔은 달빛이 밝은 밤이 어울리는 것도 같다.) 이거라도 필요한가? (황동 바늘을 건넨다. 어디 넣어뒀던걸까)  ...하지만 그건 그대의 몸이지 않나. (그냥 철컥이는 갑옷이 된다) 흠, 그러면.. 하나쯤은 괜찮겠지. (그러다 무언가 깨닫는다. 이 몸은 금관악기에 숨을 불어넣을 입이 없다!) .. (당신의 말에 곧바로 베리를 먹는다. 먹는다기보단 갑옷 안에 넣는다에 가깝지만. 흙을 좀 덜 턴 것 같다.) 하하, 꼬마 미겔. (이야기를 시작하자 그 즉시 관람모드로 바뀐다. 어린 당신을 상상하며 웃음을 흘렸다) 그래서, '팔라딘이 왔다!'라고 소리쳤나?
				미겔	 '말'이 '말'하기 힘들어하면 어쩝니까~? (시선을 말티 쪽으로 돌려 말~끄러미 쳐다본다. 정말 감정이나 생각을 읽을 기세로.) 큰 호응과 박수도 좋지만 진심 어린 표정, 그거 하나면 더할 나위가 없지요! (밤의 빛을 받고 있으면 노곤노곤해지는 기분인지 몸에 힘이 풀려 나른해진다. 새까만 입을 벌려 크게 숨을 들이켰다가 내쉰다.) 약속은 정말 덧없는 것. 제가 마티암씨와 약속을 한 것도 그런 점을 각오하고 한 것이겠지요. 그런 것 같덥니다! 저도 당사자는 아니라 잘 모르지만~ 보아하니 무척이나 중요한 맹세였습니다. 후후, 이왕 맹세를 한 거 저희도 질 수 없지 않겠습니까? (장난기 어린 목소리로 말하며 당신과의 약속도 못지 않게 소중히 여기겠노라 생각한다.) 좋은 방법은 모르겠지만, 아무래도 그들을 뛰어넘으려면 재봉사나 검사, 모험가가 보이지 않았을 새로운 모습을 보여주시면 되는 일 아니겠습니까~? 하하, 지금부터 아시면 될 일입니다!  저는 심장을 무척 좋아하거든요. 말로 형용할 수 없고, 이야기로 차마 다 전하지 못할 감정들이 남겨있으니. (심장이 따뜻해지는 것을 느낀다. 금속에도 온기가 있나? 제 손 끝도 묘하게 뜨거워진 것 같기도. 이거 원, 황동으로 이루어진 몸이 되어봤어야지!) 글쎄요, 저는 다이아몬드는 그리 탐나지 않는군요. 이 심장 안에는 그보다 진귀한 게 있을 것 같습니다! (울림을 조금 더 느껴보다가 아쉬운듯 손을 놓는다.) 이런~ 이러다가 바드 미겔보다 검사 미겔을 더 좋아하시겠습니다~? 이야기꾼이 조금 더 힘을 써줘야겠군요. (당신이 건넨 황동 바늘을 받는다. 귀여울 정도로 작은 검이 반짝인다.) 제가 탐나던 건 마티암씨의 레이피어였습니다만, 이것도 나쁘지 않군요! (생각해보면 당신은 달이 내리는 밤이 어울리게 생겼는데, 꼭 태양빛을 담은 듯한 레이피어를 들고 다닌다. 어느 날 밤에 있었던 대련을 잠깐 떠올린다. 또 그만큼의 희열을 느껴볼 수 있을까?)  (짧은 회상 끝에 제 허리춤에 둘러진 천 위로 바늘을 꽂는다.) 네, 제 몸인 게 무슨 문제라도~? (몸 속에서 화려한 금관 악기가 아닌 조그만 은피리를 꺼낸다.) 잉.... (근데 입이 없잖아?! 말티를 본다. 당신이라도 불래요?) 잠까아안!!! 뭐 이리 망설임이 없으십니까!!  (흙이 묻어있었는데! 갑옷에 들어간 베리를 꺼내더니 후우후우 열심히 불어주고 안에 다시 넣는다. 으깨주는 것은 덤!) ... (보통 이 부분에서 '잘 기억이 나지 않는다'라고 답하는 경우가 많았지만 이번엔 그와 달리 고개를 젓는다.) 아뇨, 이렇게 소리쳤습니다. '은빛 검이 왔다!' 그는 팔라딘으로서 마을 곳곳에 벌어지는 수상한 일을 조사하러 저희 마을까지 온 것이지요. 그리고, 아마 처음으로 자신을 반기는 맹한 꼬마가 제법 마음에 들었던 모양입니다.
				마티암	마계말이라 아직 말을 못배웠네. (말이너무말말말) 표정을 보이려면 이 몸으론 어렵겠는데. (몸을 틀어 하늘을 바라본다. 밝은 빛이지만 잠을 자기엔 무리가 없을 것 같다. 이곳의 주민은 이렇게 여유를 즐기는 걸까. 정신이 아득해지는 것 같기도..) 덧없는 것이지만.. 가볍다 하고 싶지는 않군. 당사자들이 어떻게 느끼느냐에 달린 거니까. 하하, 새로운 모습이라. 예전에 말한 것처럼 저자나 되어볼까. 그대가 이야기를 노래하는 것처럼.  그래서 이야기를 심장에 담는 건가? 그대의 어찌할 수 없는 고동을 담아내기에도 심장이 딱 맞지. (온기가 퍼지는 기분이 든다. 모든 금속은 열을 거치기 마련이다. 그 온기를 품어야만 변할 수 있으니까. 이 심장도, 갑옷도. 다시금 녹아내릴 것 같다.) 무엇이 있으면 좋을 것 같나? (이제야 놓는군. 진동이 서서히 줄어든다.) 후후, 분발하시게. 레이피어는... 쉽게 줄 수 없지. 나중에 그대가 대련에서 이긴다면 생각해보겠네. 힘이 세진 마티암과의 대련이니 쉽지 않을 거야. (농담처럼 이야기한다. 고작 아름답다는 이유로 산 레이피어를 탐낼 줄이야.)  그대의 몸이라는게 문제지. (당신의 몸을.. 그렇게 막 만져도 되는거야? 말은 콧김을 내뿜는다.) 어차피 이것저것 다 들어간 몸이네. (베리를 씹는듯한 소리를 낸다.) '은빛 검'... (당신의 검에 눈길이 간다. 비록 지금은 색이 다르지만, 항상 은빛으로 반짝이던 검. 그래서 어떻게 되었을까? 조용히 당신의 이야기에 귀 기울인다. 교훈도, 꾸밈도 없는.. 이야기꾼의 이야기를)
				미겔	하하하, 마계 말이 되었으니 마계 말을 할 수 있도록 말이 힘내주셔야겠습니다~? (덧없는 거지만 가볍지 않은 것. 그런 게 있을까, 생각하던 중 '삶'이라는 말이 생각난다. 덧없지만, 가볍지 않은 것. 오히려 무거운 것.) 무척 잘 어울린다고 생각합니다! 저자 마티암씨, 엄청난 책을 쓰실 것 같구~ (제 가슴팍을 두어번 두들기며) 그렇지요. 이곳에 전부 담기는 겁니다. 그래서 이 이야기꾼의 명줄이 그리 기나봅니다. (금속을 녹이면 무엇이든 될 수 있지만 심장을 녹이면 무엇이 될까. 심장에서 떨어트린 손을 둘 곳이 없어 허공에 맴돈다.) 마티암씨가 느끼는 모든 것들이요. 의지, 신념, 열망, 감정, 욕망... 뭐든 좋습니다. 마티암씨 그 자체라고 느낄 수 있을 정도로 많은 게 있으면 좋겠습니다! (거봐요, 욕심으로 지지 않는다고 했지요? 하는 얼굴로 씩 웃으며 바라본다.)  미리 레이피어에게 작별 인사 해두십쇼~! 저는 이길 자신이 있으니 말입니다요! 저를 몇 번 들어올리셨다고 해서 힘이 그렇게 갑자기 생기지 않는답니다~ (말의 콧김이 어디선가 느껴진다...) 후후, 그래봤자 지금은 그냥 금속이랑 목재 아닙니까. 제 살을 만지라고 하는 것도 아닌뎁쇼! (안에서 베리 씹는 듯한 소리가 나니 신기하다. 잘 소화는 되려나...) 그렇게 팔라딘은 저희 마을에서 지내게 되었습니다. 제가 거리 출신으로서~ 많은 도움을 드렸지요. 저흰 금세 친해졌고, 그 분은 저의 보호자이자 스승이 되었습니다. 유일한, 가족 같은 분이셨지요. 한 5년 정도? 아예 마을에 눌러 붙어 살다시피 하셨으니... 하지만 흐름이 늘 같을 수는 없는 법. 그분이 조사해오시던 사건에 제가 휘말리는 바람에 변화가 일었지요. 납치 사건이었거든요! (후후.)
				마티암	(덧없는 것일수록 오히려 환하게 빛날 수 있다. 마치 불처럼) 난 지어내는 건 잘 못하는데도? 무슨 책을 쓸까. 파수꾼단에서 있었던 일을 쓰면 사람들이 재미있어하려나. 진짜 있었던 일이라고 하면 아무도 안 믿겠지만. 하하, 그대의 흥과 열의 역시 심장에서 나오는 것이었군. (그 심장 간수 잘하게. 꾹 누른다.) 그 역시 들어가 있을걸세. 너무 추악한 욕망이라 기겁할지도 모르겠지만!  그럼 더 들면 그만이지. 천국 여행 오래 할 준비하게. 그리고.. 이 마티암의 꼼수를 완전히 드러내진 않았으니까 말이야. (기대하라고 덧붙이며 웃는다.) 그래도.. (모습만 다르지, 별 차이는 없을 것 같은데. 참 조심성이 없다.) ..이젠 그럴 일 없어졌군. 5년이라, 참으로 긴 시간인데. (딱 파수꾼단에 들어오고 나서의 기간이다. 이렇게 생각하니 짧은 것 같기도) ...납치 사건? (트라우마는 없으려나. 당신을 힐끔 바라본다. 어떤 이야기는 꺼내는 것조차 상처가 되니까)
				미겔	(불은 늘 밝게 타오르겠지. 언젠가 당신이 제게 그 불이 꺼지지 않길 바라고 싶다고 말한 것처럼. 덧없는 약속도, 삶도, 그 외 수많은 것들이 환하게 빛날 것이다.) 그건 제가 쓰려고 했는뎁쇼~?! 이거 멋진 경쟁자의 탄생인걸까요~ 하하, 아니면 마티암씨는 그 인형과 인형사 이야기를 마무리 지어보시는 거 어떻습니까? 원하시는 대로 결말을 만드시는거죠! (이젠 길지 않을 머리를 묶고 책상 앞에 앉아 손에 잉크를 묻혀가며 양피지에 이야기를 적는 당신을 상상해본다. 오홋! 잘 어울려!!!) 그럼요! 아마 저를 구성하는 많은 것이 이곳에서 나올 겁니다. (꾹 누르는 당신 손을 잡아다가 제 가슴팍에 제대로 얹는다. 고동이 내는 고동이 선명히 들릴 테다.)  아핫, 추잡한 욕망이라고 하니 기겁은 커녕 기대가 되는데두요. 지금 딱 하나라도 알려주시는 건 어떻습니까? 미리 기겁하기 전에 마음의 준비도 할 겸~ (홋홋.) 마티암씨께 지지 않으려면 저도 천국 좀 보여드려야겠습니다~? (말하며 당신을 들어올리려는 시늉을 한다.) 그래도? (초롱초롱한 눈빛!) 이제 제 검을 관리해주시면 되겠군요! 제 몸과 다름 없는 친구니... (검 쓰다듬...) 엄~청 긴 시간이었지요. 저는 열 살에 그분을 만나 열 다섯까지 그분 손에 키워진 거나 다름 없으니. (저를 힐끔 바라보는 시선에 괜찮다는 듯 손을 휘적인다.) 네에, 그렇습니다! 다행히 저는 납치를 당하기 직전에 구해졌지만요. 대신 저를 구하시는 과정에서 그 분은... 음, 맹세를 저버리셨지요. 팔라딘은 본디 기사가 되기 전에 맹세를 한답니다?
				마티암	(삶은 언제나 짧고 덧없다. 이왕 타오르는 거, 내 몸을 연료 삼아 환하게 빛나리라. 그렇다면 후회는 없겠지.) 같은 이야기를 다른 관점에서 보는 것은 언제나 좋지 않나. 그대는 이야기꾼으로서, 나는 기록자로서. 후후, 생각해둔 결말은 있다네. (여느 때와 다름없이 이야기를 음에 올려, 두 눈으로 바라본 세상을 전하는 당신을 상상한다. 역시 녹색 눈의 바드도 좋을 것 같다.) ..따뜻하군. (모든 것이 담긴 심장은 멈추는 법을 모르는 것처럼 박동하고 있었다. 자신의 심장도 같은 속도로 뛰고 있을까. 침묵. 하지만 고요하진 않다. 당신의 고동 소리가 크게 울려 퍼지고 있으니까.)  하하- 미리 알려주면 재미없지. 그래도 이 욕망의 일부는 이미 알고 있지 않나? (장난스레 당신을 바라본다) 머리만이라면 쉽게 들어 올릴 수 있겠군. 떨어트리지 않게 조심하길. ...정말이지. (작게 숨을 내쉬곤 쓰다듬기나 한다.) 검은 어렵지 않지. 새것처럼 만들어주겠네. 하하, 그 팔라딘은 그대가 정말 마음에 들었던 모양이군. 보호자를 자처하다니. (다행이라며 고개를 끄덕인다. 그 팔라딘, 어쩐지..) 처음 듣는데. 무슨 맹세를 했길래 그러나?
				미겔	(당신의 삶에 두 번의 후회는 없기를. 문득 당신이 이번 모험에서 얻은 것은 무엇일지 궁금해진다. 다시 불 붙은, 생을 향한 열망? 이야기는 끝이 없다는 것?) 이야, 부정할 수 없네요! 저는 다양한 시각으로 바라보는 것을 좋아하니까요~ (그렇게 말하며 당신 주변을 맴돈다. 정말 여러 각도에서 보려는듯.) 이야기꾼과 기록자... 둘의 차이는 뭐라고 생각하십니까~? (후후.) 이럴 수가! 벌써 생각해두신 결말이 있으십니까? 어째 이 미겔에게 알려주시지 않구요~? (얼른 들려달라는 눈치로 당신에게 귀를 가까이 한다. 그러는 것도 잠시, 따뜻하다는 한 마디에 저도 당신 가슴팍에 손을 얹어본다. 무게가 같진 못해도, 똑같은 소리가 날까 싶어서.) 어째 매번 미리 알려주면 재미 없다~하시는 것 같습니다? (그건 이쪽도 마찬가지지만!) 일부... (눈을 깜빡이다가 아하, 소리를 내며 웃는다.) 역시 그겁니까? 목이 다시 붙는 것?  (그 말을 듣고 냉큼 마티를 가져가 들어 올린다. 얼굴이 더 가까워져 흡족스러운 표정을 짓는다.) 잉. (초롱초롱한 눈빛을 보내면 쓰다듬을 받을 수 있구나, 이상한 것이나 학습한다.) 후후후... 새것처럼 만들어주시고 탐나서 가져가시면 안됩니다~? 그럼요! 저희는 쿵짝이 엄~청 잘 맞았거든요! 팔라딘은 어떤 파냐에 따라 맹세의 내용이 다릅니다. 그 분은 복수의 맹세를 하신 분이었습죠. 복수의 맹세는, 순수를 저버려서라도 악을 처단한다는 것입니다. 그래서 절대로 악과 협상을 하거나, 그대로 지나치면 안되지요. 맹세가 파기되면... 영혼이 찢기는 고통을 느낀다고 합니다. 영혼도 맹세에 묶여있으니 말입니다. 그렇지만 절 구하시려고 맹세를 파기하셨었죠. 당시 전 그게 어떤 의미인지도 몰랐지만요~...
					
	04. 09 Same Day				
				미겔	자, 따끔~ 하기는 커녕 감미로운 노래 한 자락 들려드립죠! [치유/@whereIsMyHead_J4W] "미겔의 낙원의 칸타타!  두려워 말라, 이 선율은 상처를 아물고 피를 맑게 하며 영혼까지 치유할 것이다. 들어라! 이것이 낙원이다.  의 체력이 31회복되었습니다." 
				마티암	(너무 건강해 새로 태어난 기분)
				미겔	(부활보다 노래가 훨씬 좋죠? 하는 표정.)
				마티암	(부활 정도는 둘 다 비슷한 것 같은데 표정)
				미겔	... (검으로 마티암 찌르는 시늉한다. 그럼 다시 죽고 부활하십쇼!!!!)
				마티암	부활의 영약이 필요없겠다는 소리네 (시체 상태로 주위를 서성거린다)
				미겔	...흠흠, 제 노래로 소생하실 수는 없지만 말입니다~ (시체처럼 주위를 서성거리는 당신을 본다.) 왜 이리 서성대십니까? 누가 보면 진짜 죽으신 줄 알겠습니다요~!
				마티암	그대의 검이 너무 날카롭더군. (서성서성서성) 노래를 들으면 부활할 수 있을 것 같아.
				미겔	마티암씨의 레이피어만 할까요! (서성거리는 당신에 맞춰 시선이 이리저리 흔들리다가 결국 웃으며 노래를 시작한다.)  목이 떨어진 인형과 그를 사랑한 인형사~인형은 자신이 영영 망가져 사랑 받지 못할 거라 생각했다네~ 그래서 자기 목을 들고 인형사를 떠났네~ (랄랄라.)
				마티암	그 레이피어를 내친 검 아닌가. (서성거리는 것을 멈추고 가만히 서 노래를 듣는다) 예전에 듣다가 만 노래인가? 호숫가에 빠졌다는 그.
				미겔	레이피어에 힘이 부족하지 뭡니까~ 그래도 플라잉 나이프는 저도 상당히 위협을 느꼈답니다? (당신의 질문에 고개를 끄덕인다.) 잘 기억하고 계시는군요! 그 인형의 결말이 궁금하시진 않습니까~?
				마티암	그럼 그대가 근력을 키우는 방법을 알려주겠나. 후후, 이 검사는 꼼수 전공이지. (플라잉 나이프를 날리는듯한 자세) 인형은 어떻게 됐나?
				미겔	알려드립죠! 우선 매일매일 숲을 한바퀴씩 도신 다음 나무에 오르기를 10번, 언덕 위로 올랐다 내려오기 20번, 검 휘두르기 50번, 복식호흡 100번, 마지막으로 미겔 들어올리기 3번! 하시면 된답니다! 검사라고 할 수 있는 겁니까, 그거~? 승부사라는 이름이 더 잘 어울리는군요! (플라잉 나이프에 맞아 쓰러지는 자세) 인형은 말이지요, 호수 속에 잠기며 자신의 모습을 보았답니다? 목이 붙었던 시절의 자신을 말이지요.
				마티암	...그걸 매일 하는 건가?  .... (자기 자신을 어떻게 들지?라고 자신의 머리를 든 이가 생각했다) 지금 할 수 있는 것부터 하겠네. (손을 밑으로 펼친 채 다가간다. 당신을 들어 올리려는 것처럼) 뭐, 그런 이명도 있지. (뻔뻔하다) 그 인형은 무슨 생각을 했나?
				미겔	그렇습니다! 후후, 참고로 미겔 들어올리기에서 '미겔' 부분은 원하는 이를 끼워넣는건데, 마티암씨께 맞춰서 제 이름을 넣었답니다~? (이쪽도 뻔뻔하다.) 와아~ (얌전히 기다린다.) 호숫물에 가라앉으며 비치는 자신의 모습이 더 좋았는지 그대로 잠겨 죽고 싶다는 생각을 했다지요!
				마티암	그럼 그동안 누구를 들어버린 건가? (어쩐지 단장이 생각난다. 원년 멤버 아니랄까 봐.. 조금 휘청거렸지만, 안전히 들곤 [1d10] 번 던졌다 받는다) ..어떤 모습이 비쳤길래 그래?  > 2
				미겔	후후, 글쎄요~ 저는 누구를 들었게~요? (2번 던졌다 받는 당신을 보고 하하하, 웃는다.) 벌써부터 힘이 부치시는 겁니까? 아마 다시 목이 붙은 모습이 보였던 거겠지요. 잃어버린 모습이니, 더욱 근사해보였을 거구요~ 그래서, 결국 인형은 익사했을까요?
				마티암	...잠깐 쉬는 시간이네. 마지막 한 번은 누구보다 높게 들어야 하지 않겠나. (여전히 양팔로 안은 채, 당신을 바라보는 듯 목을 기울인다.) 인형은... 너무 늦게 깨달아버렸을지도. 몸 안에 물이 가득 들어차 빠져나올 수 있었겠어.
				미겔	쉬는 시간이 필요하지요, 그럼요~ 여태 절 들어올린 분들보다 높게 들어올리실 자신 있으신가봅니다? (당신 양팔에 안겨 들뜬 표정으로 본다. 어라, 잠깐. 암이 지금 미겔을 안고 있으면... 마티는 어딨는거지?) 글쎄요, 과연 완전히 늦었을까요? 지금 마티암씨는 이야기의 또 다른 인물을 놓치고 계시잖습니까~?
				마티암	사후세계 구경시켜주겠네. (위인지 아래인지는 말하지 않았다. 그러게.. 어딨을까? 적어도 안긴 자세에서는 보이지 않는다) ...다른 인물이라면.. (...) 인형사? 그가 인형을 찾으러 온 건가?
				미겔	좋은겁니까요, 그거~?! (위? 아래? 번갈아가며 손가락으로 방향을 가리킨다. 아무래도 당신과 천국에 가긴 어려울 것 같으니... 역시 아래? 마티가 보이지 않자 포기하고 절 안아든 당신 어깨에 고개나 괴고 있는다.) 네에, 기억해주셨군요! 인형의 입과 몸 안으로 물이 들어차기 직전, 무언가가 자신의 손을 잡고 끌어올렸죠. 그건 다름 아닌 인형사였답니다!
				마티암	그대의 호기심을 충족하긴 좋지 않겠나. 준비됐어? (대답을 듣지도 않고 [힘] 주어 높이높이 던진다. 어디든 즐거운 곳이길) 이야기다운 이야기군. 우연히 호수를 찾고, 또 우연히 호수에 빠진 인형을 알아보다니. (운명적인 사건, 그리고 교훈. 이야기의 법칙과도 같지 않나. 이 이야기의 끝은 과연 무엇일까.) 이 노래의 주인공은 인형인 건가, 아니면 인형사인 건가?
				미겔	우와아아악!!!!! 끼얏호우~!!!!! (어떤 때보다 신난 표정과 함께 [1d10]m 높이로 올랐다가 내려온다.) 방금 천국?을 보고 왔을지두요~?! (헉헉...) 과연 이야기를 위한 이야기일까요? 인형사가 호수를 가고 인형을 찾은 게 우연이 아닐지도 모르지요! 이 진상은 마티암씨께 맡기도록 하지요. 워낙 책을 많이 읽은 분이시니! (운명 뒤에는 수많은 것이 얽혀 있을지도 모른다. 하도 뒤엉킨 탓에 손쉽게 '운명'이라는 거대한 흐름으로 묶어버리려는 것일지도 모르지. 입가에 호선을 긋는다.) 어느 쪽일 것 같습니까? 맞히시면 상이라도 드리겠습니다!  > 9
				마티암	(갑자기 힘이 세진 기분이다. 이 정도면 진짜 천국 보고 왔을지도..) 그럼 무엇을 위한 이야기인가?  .... 우연이 아니다.. (생각에 잠긴 듯한 표정이었다. 방법이야 많았지만, 이야기의 진상으로 확신할 수는 없었다. 인형사는 인형을 사랑했다. 하지만 실수로 잃어버렸다.. 인형은 목이 잘린 채로..) 하하, 내가 읽은 책은 마도서였는데? (그 흐름을 거꾸로 올라가다 보면 알 수 있으려나. 모든 시작을) ..처음 불러준 노래가 기억나네. '인형술사와 그가 사랑했던 인형'이라는 이야기였지. 하지만 지금의 노래는... '목이 떨어진 인형과 그를 사랑한 인형사' (당신의 음을 따라 부르다 픽 웃는다) .. 사실은 두 가지 노래인 거지?
				미겔	(헉헉헉... 마티암의 힘이 왜 갑자기 세진 거지? 여태껏 힘을 숨기고 있었던 건가?! 생각보다 높이 올라간 탓에 머리가 쭈뼛 선다. 아드레날린이 폭발하는 감각을 천국이라고 생각한 걸지도...) 이야, 천국 좋던데요~ (당신이 또 냅다 던질까봐 꽉 붙들어맨다.) 마도서에 그런 이야기는 안 적혀있덥니까? 그 마도서두 참, 꽝이네요! (하하하. 농담과 웃음을 같이 던지며 당신이 실마리를 찾는 동안 기다린다. 실을 잡아내야 바늘에 꿰고, 이야기 조각도 맞춰서 붙여 나갈 수 있을테니까. 얼마 지나지 않아 자신의 입에서 흘러나오던 음이 당신에게서도 나오면 허, 소리를 내고 만다.) 참, 영리한 분이시라니까... (저보고 기억력이 좋다고 했었던가. 당신이 할 말은 아닌듯 싶다.) 그렇습니다! 그러니 주인공은 결국 두 명이지요. 이런, 상을 드려야겠군요~? 바라시는 거라도 있으십니까?
				마티암	(재봉사가 힘을 숨김. 줄여서 재힘숨. 자신을 꽉 잡는 당신을 보자니 어쩐지 웃음이 나온다. 또다시 장난기가 발동해버릴 것만 같은 느낌) 천국도 좋고, 지옥도 좋다니 어디를 가야 할지 모르겠어. 아하.. 계속 꽝인 마도서만 봤을지도. 다음에 볼 마도서는 정답이길! (당신을 따라 웃는다. 이상하게 이런 이야기나 사소한 것들은 기억을 잘했다.) 바라는 것이라. 역시... (당신을 가만히 바라보며 뜸을 들이다. 가벼운 투로 말한다.) 그 이야기의 결말을 듣고 싶네.
				미겔	(힘을 숨긴 재봉사라... 곤란하다. 이야기꾼 지지 마! 지지 마! 웃음을 흘리는 당신을 보며 뭔가 불안함을 느꼈는지 팔다리로 단단히 옭아맨다.) 저희 성정상 천국에 가긴 힘들지 않겠습니까~? 물론 초청해주신다면 가겠지만요! 후후, 기회야 또 오겠지요. 다음 마도서야, 힘내줘~! (아직 오지도 않을 마도서를 응원하다가 결말을 듣고 싶다는 말에 고개가 옆으로 기운다.) 잉? 이야기의 결말이 바라시는 겁니까? 후후, 소박하시긴! 좋습니다. 이 이야기의 결말도 둘로 나뉜답니다. 하나는 인형사도 호수에 빠진다는 것이고 또 다른 하나는, 끝내 인형을 구해 둘이 행~복하게 살았다는 결말이지요!
				마티암	(아무나 이겨라! 이겨라!) 하하. (어쩐지 속마음을 들켜버린 기분이다. 다시금 던질 생각을 깔끔히 접는다. 계속 이러고 있는 것도 좋지.) ..그 모든 죄를 뉘우치면 천국에 갈 수 있다는 말도 있잖아. 그래도 난 틀린 것 같지만. (너무나 다른 결말. 하지만 이상하다는 생각은 들지 않는다. 작은 선택, 우연 하나로 모든 것은 뒤바뀌니까) 어느 쪽이 인형의 이야기인건가?
